Timestamp (ms), Piezo Value Left, Piezo Value Right, Flex Value Middle, rf Distance left, rf Distance right, Label
706066, 23, 59, 752, 107.00, 66.00, right
706278, 22, 58, 752, 107.00, 66.00, right
706490, 23, 58, 752, 107.00, 66.00, right
706702, 22, 59, 752, 107.00, 66.00, right
706916, 22, 58, 752, 107.00, 66.00, right
707128, 22, 58, 752, 107.00, 66.00, right
707340, 22, 58, 752, 107.00, 66.00, right
707555, 22, 58, 752, 107.00, 66.00, right
707766, 22, 58, 753, 107.00, 66.00, right
707977, 22, 58, 752, 107.00, 66.00, right
708188, 23, 59, 753, 107.00, 66.00, right
708399, 22, 59, 752, 107.00, 66.00, right
708610, 23, 59, 752, 107.00, 66.00, right
708821, 22, 59, 753, 107.00, 66.00, right
709032, 23, 59, 752, 107.00, 66.00, right
709243, 22, 59, 752, 107.00, 66.00, right
709457, 23, 58, 752, 109.00, 66.00, right
709658, 23, 58, 752, 109.00, 66.00, right
709870, 22, 59, 752, 109.00, 66.00, right
710082, 22, 58, 753, 105.00, 66.00, right
710282, 22, 58, 752, 105.00, 66.00, right
710494, 23, 58, 752, 103.00, 66.00, right
710694, 23, 58, 753, 103.00, 66.00, right
710906, 22, 59, 752, 109.00, 66.00, right
711107, 22, 59, 753, 107.00, 66.00, right
711308, 22, 60, 753, 105.00, 66.00, right
711512, 22, 59, 753, 105.00, 66.00, right
711723, 22, 59, 752, 105.00, 66.00, right
711937, 23, 59, 752, 105.00, 66.00, right
712148, 22, 60, 752, 105.00, 66.00, right
712359, 22, 58, 752, 105.00, 66.00, right
712570, 22, 59, 752, 105.00, 66.00, right
712770, 22, 59, 752, 105.00, 66.00, right
712981, 22, 58, 752, 105.00, 66.00, right
713193, 23, 58, 752, 103.00, 66.00, right
713393, 23, 59, 752, 103.00, 66.00, right
713605, 22, 58, 752, 103.00, 66.00, right
713817, 23, 58, 752, 103.00, 66.00, right
714029, 22, 59, 753, 103.00, 66.00, right
714241, 22, 58, 752, 103.00, 66.00, right
714455, 22, 59, 752, 103.00, 66.00, right
714655, 23, 59, 752, 103.00, 66.00, right
714867, 22, 60, 753, 103.00, 66.00, right
715079, 23, 59, 752, 103.00, 66.00, right
715295, 23, 60, 752, 103.00, 66.00, right
715506, 22, 60, 753, 103.00, 66.00, right
715717, 22, 59, 752, 103.00, 66.00, right
715928, 22, 59, 753, 103.00, 66.00, right
716128, 22, 59, 753, 103.00, 66.00, right
716339, 22, 58, 753, 102.00, 66.00, right
716539, 22, 58, 752, 102.00, 66.00, right
716750, 22, 59, 752, 102.00, 66.00, right
716964, 22, 58, 754, 102.00, 66.00, right
717175, 22, 58, 752, 102.00, 66.00, right
717387, 22, 59, 752, 109.00, 66.00, right
717588, 22, 60, 752, 109.00, 66.00, right
717800, 22, 59, 752, 109.00, 66.00, right
718012, 23, 60, 752, 109.00, 66.00, right
718224, 22, 60, 752, 109.00, 66.00, right
718436, 23, 59, 753, 109.00, 66.00, right
718648, 22, 60, 752, 109.00, 66.00, right
718860, 23, 59, 752, 109.00, 66.00, right
719072, 22, 59, 752, 109.00, 66.00, right
719290, 22, 59, 753, 109.00, 66.00, right
719501, 22, 59, 752, 109.00, 66.00, right
719712, 22, 58, 752, 109.00, 66.00, right
719923, 22, 59, 752, 109.00, 66.00, right
720134, 22, 59, 752, 109.00, 66.00, right
720345, 22, 58, 752, 109.00, 66.00, right
720556, 23, 58, 752, 109.00, 66.00, right
720767, 22, 60, 752, 109.00, 66.00, right
720978, 22, 59, 753, 109.00, 66.00, right
721189, 23, 60, 752, 109.00, 66.00, right
721400, 23, 60, 753, 109.00, 66.00, right
721612, 23, 60, 752, 109.00, 66.00, right
721826, 22, 60, 752, 109.00, 66.00, right
722038, 23, 59, 753, 109.00, 66.00, right
722250, 22, 59, 752, 109.00, 66.00, right
722462, 23, 59, 752, 104.00, 66.00, right
722662, 23, 59, 753, 107.00, 66.00, right
722863, 23, 58, 752, 107.00, 66.00, right
723079, 24, 58, 751, 107.00, 66.00, right
723290, 22, 59, 752, 107.00, 66.00, right
723501, 23, 58, 752, 107.00, 66.00, right
723712, 23, 59, 752, 107.00, 66.00, right
723923, 22, 59, 752, 107.00, 66.00, right
724134, 22, 60, 752, 107.00, 66.00, right
724348, 22, 60, 752, 107.00, 66.00, right
724559, 23, 60, 752, 107.00, 66.00, right
724770, 22, 60, 752, 107.00, 66.00, right
724981, 23, 59, 753, 107.00, 66.00, right
725193, 22, 60, 752, 107.00, 66.00, right
725405, 22, 59, 752, 107.00, 66.00, right
725617, 23, 59, 752, 107.00, 66.00, right
725829, 22, 60, 752, 107.00, 66.00, right
726041, 22, 59, 752, 107.00, 66.00, right
726253, 22, 60, 752, 107.00, 66.00, right
726465, 22, 59, 753, 107.00, 66.00, right
726677, 23, 60, 752, 107.00, 66.00, right
726895, 22, 62, 752, 107.00, 66.00, right
727106, 22, 61, 753, 107.00, 66.00, right
727317, 22, 60, 752, 107.00, 66.00, right
727528, 23, 62, 753, 107.00, 66.00, right
727739, 23, 61, 752, 107.00, 66.00, right
727950, 23, 58, 752, 107.00, 66.00, right
728161, 22, 60, 752, 107.00, 66.00, right
728372, 23, 60, 752, 107.00, 66.00, right
728583, 22, 59, 752, 107.00, 66.00, right
728795, 22, 60, 752, 107.00, 66.00, right
729007, 22, 60, 753, 107.00, 66.00, right
729219, 22, 60, 752, 107.00, 66.00, right
729433, 22, 60, 753, 107.00, 66.00, right
729645, 22, 60, 752, 107.00, 66.00, right
729857, 22, 60, 752, 107.00, 66.00, right
730069, 22, 60, 752, 107.00, 66.00, right
730281, 22, 59, 752, 107.00, 66.00, right
730493, 22, 59, 752, 107.00, 66.00, right
730705, 22, 59, 752, 107.00, 66.00, right
730920, 22, 58, 752, 107.00, 66.00, right
731131, 22, 60, 752, 107.00, 66.00, right
731342, 22, 59, 752, 107.00, 66.00, right
731553, 22, 59, 752, 107.00, 66.00, right
731764, 22, 59, 751, 107.00, 66.00, right
731978, 22, 59, 752, 107.00, 66.00, right
732189, 22, 59, 752, 107.00, 66.00, right
732400, 23, 59, 752, 107.00, 66.00, right
732611, 23, 60, 753, 107.00, 66.00, right
732822, 22, 59, 752, 107.00, 66.00, right
733033, 22, 61, 753, 109.00, 66.00, right
733234, 22, 63, 753, 109.00, 66.00, right
733446, 22, 62, 753, 109.00, 66.00, right
733658, 22, 62, 753, 109.00, 66.00, right
733870, 21, 62, 753, 108.00, 66.00, right
734071, 23, 57, 752, 108.00, 66.00, right
734283, 24, 53, 752, 108.00, 66.00, right
734497, 20, 35, 748, 108.00, 66.00, right
734712, 17, 42, 750, 108.00, 66.00, right
734923, 25, 90, 757, 108.00, 66.00, right
735134, 18, 70, 754, 103.00, 66.00, right
735334, 22, 82, 755, 103.00, 66.00, right
735545, 21, 68, 753, 103.00, 66.00, right
735756, 25, 71, 753, 103.00, 66.00, right
735967, 20, 65, 753, 103.00, 66.00, right
736167, 22, 74, 754, 103.00, 66.00, right
736378, 21, 64, 753, 103.00, 66.00, right
736589, 21, 69, 754, 103.00, 66.00, right
736800, 20, 67, 753, 108.00, 66.00, right
737003, 19, 68, 753, 108.00, 66.00, right
737214, 21, 64, 753, 108.00, 66.00, right
737426, 21, 58, 752, 106.00, 66.00, right
737627, 21, 59, 752, 102.00, 66.00, right
737827, 21, 58, 752, 106.00, 66.00, right
738028, 21, 56, 751, 106.00, 66.00, right
738229, 20, 61, 752, 102.00, 66.00, right
738429, 22, 60, 752, 106.00, 66.00, right
738633, 21, 58, 752, 102.00, 66.00, right
738833, 21, 60, 752, 104.00, 66.00, right
739033, 21, 59, 752, 102.00, 66.00, right
739233, 21, 60, 752, 102.00, 66.00, right
739436, 21, 60, 752, 102.00, 66.00, right
739647, 20, 60, 752, 104.00, 66.00, right
739847, 20, 60, 753, 108.00, 66.00, right
740047, 20, 63, 753, 105.00, 66.00, right
740247, 21, 61, 753, 102.00, 66.00, right
740447, 21, 58, 752, 102.00, 66.00, right
740647, 22, 59, 753, 104.00, 66.00, right
740847, 20, 58, 752, 104.00, 66.00, right
741059, 21, 59, 751, 103.00, 66.00, right
741259, 21, 58, 752, 102.00, 66.00, right
741459, 21, 58, 751, 104.00, 66.00, right
741659, 21, 59, 752, 102.00, 66.00, right
741862, 21, 58, 752, 102.00, 66.00, right
742062, 21, 58, 752, 106.00, 66.00, right
742266, 21, 58, 752, 100.00, 66.00, right
742466, 21, 58, 752, 100.00, 66.00, right
742677, 21, 59, 752, 104.00, 66.00, right
742877, 21, 59, 752, 102.00, 66.00, right
743077, 21, 59, 752, 102.00, 66.00, right
743288, 21, 60, 752, 102.00, 66.00, right
743488, 20, 60, 752, 102.00, 66.00, right
743688, 20, 59, 752, 100.00, 66.00, right
743888, 20, 60, 752, 102.00, 66.00, right
744088, 21, 60, 753, 104.00, 66.00, right
744286, 21, 59, 752, 102.00, 66.00, right
744486, 21, 59, 752, 100.00, 66.00, right
744686, 21, 60, 752, 102.00, 66.00, right
744886, 20, 59, 752, 102.00, 66.00, right
745086, 20, 59, 752, 111.00, 66.00, right
745287, 20, 60, 752, 102.00, 66.00, right
745487, 21, 59, 753, 102.00, 66.00, right
745687, 20, 59, 752, 102.00, 66.00, right
745887, 20, 59, 752, 100.00, 66.00, right
746087, 20, 60, 752, 102.00, 66.00, right
746291, 20, 60, 752, 102.00, 66.00, right
746494, 20, 60, 752, 100.00, 66.00, right
746694, 20, 60, 752, 102.00, 66.00, right
746894, 20, 60, 752, 100.00, 66.00, right
747094, 20, 61, 753, 100.00, 66.00, right
747294, 20, 60, 752, 100.00, 66.00, right
747494, 20, 61, 752, 100.00, 66.00, right
747694, 20, 61, 752, 102.00, 66.00, right
747894, 20, 60, 752, 103.00, 66.00, right
748094, 21, 60, 753, 100.00, 66.00, right
748294, 20, 60, 752, 100.00, 66.00, right
748494, 20, 58, 752, 104.00, 66.00, right
748694, 20, 56, 751, 108.00, 66.00, right
748897, 20, 57, 752, 106.00, 66.00, right
749097, 21, 58, 752, 102.00, 66.00, right
749297, 20, 59, 752, 102.00, 66.00, right
749497, 20, 58, 752, 102.00, 66.00, right
749697, 20, 59, 752, 102.00, 66.00, right
749912, 20, 60, 752, 106.00, 66.00, right
750112, 20, 61, 752, 106.00, 66.00, right
750312, 20, 60, 752, 100.00, 66.00, right
750512, 20, 61, 752, 100.00, 66.00, right
750712, 20, 61, 753, 102.00, 66.00, right
750912, 20, 61, 752, 104.00, 66.00, right
751112, 20, 60, 752, 106.00, 66.00, right
751315, 20, 61, 752, 102.00, 66.00, right
751515, 21, 61, 753, 108.00, 66.00, right
751716, 20, 60, 752, 99.00, 66.00, right
751915, 21, 60, 752, 102.00, 66.00, right
752115, 20, 60, 752, 100.00, 66.00, right
752315, 20, 60, 752, 100.00, 66.00, right
752515, 21, 60, 753, 105.00, 66.00, right
752715, 20, 60, 752, 106.00, 66.00, right
752916, 20, 60, 752, 102.00, 66.00, right
753116, 20, 60, 752, 102.00, 66.00, right
753316, 21, 60, 752, 107.00, 66.00, right
753517, 20, 60, 752, 100.00, 66.00, right
753724, 21, 59, 753, 106.00, 66.00, right
753924, 21, 59, 752, 102.00, 66.00, right
754124, 21, 59, 752, 102.00, 66.00, right
754324, 21, 59, 752, 102.00, 66.00, right
754535, 21, 60, 752, 106.00, 66.00, right
754735, 21, 60, 753, 104.00, 66.00, right
754935, 21, 60, 752, 108.00, 66.00, right
755136, 21, 60, 753, 102.00, 66.00, right
755336, 21, 61, 752, 99.00, 66.00, right
755535, 21, 61, 752, 104.00, 66.00, right
755735, 21, 61, 752, 108.00, 66.00, right
755936, 21, 60, 753, 102.00, 66.00, right
756139, 22, 60, 752, 104.00, 66.00, right
756339, 22, 60, 753, 104.00, 66.00, right
756539, 21, 60, 752, 100.00, 66.00, right
756739, 22, 60, 752, 102.00, 66.00, right
756939, 22, 60, 753, 106.00, 66.00, right
757140, 22, 60, 752, 102.00, 66.00, right
757344, 22, 59, 751, 102.00, 66.00, right
757544, 22, 59, 752, 104.00, 66.00, right
757744, 22, 59, 752, 102.00, 66.00, right
757944, 22, 59, 752, 104.00, 66.00, right
758144, 23, 59, 752, 104.00, 66.00, right
758344, 22, 59, 752, 104.00, 66.00, right
758558, 22, 60, 752, 106.00, 66.00, right
758758, 22, 60, 752, 103.00, 66.00, right
758958, 22, 60, 753, 103.00, 66.00, right
759158, 22, 60, 752, 104.00, 66.00, right
759358, 22, 60, 753, 106.00, 66.00, right
759558, 22, 60, 753, 106.00, 66.00, right
759770, 23, 59, 752, 103.00, 66.00, right
759970, 23, 59, 753, 103.00, 66.00, right
760182, 22, 60, 752, 104.00, 66.00, right
760382, 22, 60, 752, 104.00, 66.00, right
760582, 22, 60, 752, 103.00, 66.00, right
760782, 22, 59, 752, 104.00, 66.00, right
760989, 23, 59, 752, 108.00, 66.00, right
761189, 23, 59, 752, 104.00, 66.00, right
761389, 23, 59, 752, 102.00, 66.00, right
761589, 22, 59, 752, 110.00, 66.00, right
761789, 22, 59, 752, 106.00, 66.00, right
761989, 23, 59, 752, 108.00, 66.00, right
762189, 23, 59, 752, 102.00, 66.00, right
762389, 23, 59, 752, 102.00, 66.00, right
762589, 22, 59, 752, 111.00, 66.00, right
762790, 23, 59, 751, 102.00, 66.00, right
762990, 23, 59, 752, 104.00, 66.00, right
763190, 23, 59, 752, 104.00, 66.00, right
763404, 23, 60, 753, 102.00, 66.00, right
763604, 22, 60, 752, 104.00, 66.00, right
763804, 23, 60, 753, 102.00, 66.00, right
764004, 23, 60, 752, 104.00, 66.00, right
764204, 23, 60, 752, 102.00, 66.00, right
764404, 23, 60, 752, 102.00, 66.00, right
764604, 23, 60, 752, 111.00, 66.00, right
764809, 23, 59, 752, 102.00, 66.00, right
765009, 23, 59, 752, 110.00, 66.00, right
765209, 23, 60, 752, 102.00, 66.00, right
765409, 22, 60, 752, 104.00, 66.00, right
765609, 23, 60, 752, 104.00, 66.00, right
765812, 23, 59, 753, 102.00, 66.00, right
766012, 23, 59, 752, 102.00, 66.00, right
766212, 23, 58, 753, 102.00, 66.00, right
766412, 23, 60, 753, 104.00, 66.00, right
766612, 23, 59, 752, 104.00, 66.00, right
766812, 23, 59, 753, 104.00, 66.00, right
767012, 23, 60, 752, 104.00, 66.00, right
767212, 23, 60, 751, 104.00, 66.00, right
767412, 23, 60, 752, 104.00, 66.00, right
767612, 23, 59, 752, 108.00, 66.00, right
767813, 22, 59, 752, 102.00, 66.00, right
768013, 22, 59, 752, 102.00, 66.00, right
768216, 23, 59, 752, 104.00, 66.00, right
768420, 22, 60, 752, 102.00, 66.00, right
768620, 22, 60, 752, 104.00, 66.00, right
768820, 21, 60, 752, 108.00, 66.00, right
769020, 21, 60, 752, 102.00, 66.00, right
769220, 21, 60, 752, 102.00, 66.00, right
769420, 22, 59, 752, 110.00, 66.00, right
769621, 22, 59, 752, 104.00, 66.00, right
769821, 22, 60, 752, 102.00, 66.00, right
770021, 21, 60, 752, 101.00, 66.00, right
770221, 21, 60, 752, 102.00, 66.00, right
770421, 21, 60, 752, 106.00, 66.00, right
770624, 21, 60, 752, 108.00, 66.00, right
770825, 21, 60, 752, 102.00, 66.00, right
771025, 21, 60, 752, 102.00, 66.00, right
771225, 21, 60, 752, 102.00, 66.00, right
771437, 21, 60, 752, 102.00, 66.00, right
771637, 21, 60, 752, 104.00, 66.00, right
771838, 21, 60, 752, 104.00, 66.00, right
772050, 21, 59, 752, 102.00, 66.00, right
772254, 21, 59, 752, 106.00, 66.00, right
772454, 20, 59, 751, 106.00, 66.00, right
772654, 20, 58, 752, 102.00, 66.00, right
772857, 19, 59, 751, 110.00, 66.00, right
773058, 19, 59, 752, 102.00, 66.00, right
773258, 20, 59, 752, 107.00, 66.00, right
773458, 20, 59, 752, 107.00, 66.00, right
773658, 20, 59, 751, 103.00, 66.00, right
773858, 19, 60, 752, 106.00, 66.00, right
774058, 20, 60, 752, 102.00, 66.00, right
774258, 19, 60, 752, 102.00, 66.00, right
774458, 19, 60, 752, 102.00, 66.00, right
774658, 19, 59, 752, 105.00, 66.00, right
774858, 19, 59, 752, 109.00, 66.00, right
775059, 19, 59, 752, 106.00, 66.00, right
775262, 19, 60, 752, 106.00, 66.00, right
775474, 19, 58, 751, 110.00, 66.00, right
775675, 19, 59, 751, 110.00, 66.00, right
775896, 19, 59, 752, 110.00, 66.00, right
776107, 19, 59, 752, 106.00, 66.00, right
776307, 19, 60, 752, 106.00, 66.00, right
776518, 20, 59, 752, 106.00, 66.00, right
776729, 19, 59, 752, 106.00, 66.00, right
776940, 19, 59, 751, 105.00, 66.00, right
777140, 19, 59, 752, 105.00, 66.00, right
777351, 19, 59, 752, 102.00, 66.00, right
777551, 19, 59, 752, 102.00, 66.00, right
777754, 20, 59, 751, 106.00, 66.00, right
777954, 19, 59, 752, 104.00, 66.00, right
778154, 19, 59, 751, 102.00, 66.00, right
778354, 19, 59, 752, 109.00, 66.00, right
778555, 19, 59, 752, 104.00, 66.00, right
778755, 19, 59, 752, 104.00, 66.00, right
778955, 19, 59, 752, 104.00, 66.00, right
779167, 19, 60, 752, 108.00, 66.00, right
779368, 19, 60, 752, 106.00, 66.00, right
779569, 19, 60, 752, 102.00, 66.00, right
779773, 19, 60, 752, 102.00, 66.00, right
779984, 19, 60, 752, 104.00, 66.00, right
780187, 19, 60, 752, 102.00, 66.00, right
780387, 19, 60, 752, 102.00, 66.00, right
780587, 18, 60, 751, 102.00, 66.00, right
780798, 19, 59, 752, 102.00, 66.00, right
781009, 18, 59, 752, 105.00, 66.00, right
781209, 19, 60, 752, 103.00, 66.00, right
781409, 19, 60, 752, 102.00, 66.00, right
781609, 18, 59, 752, 102.00, 66.00, right
781809, 19, 59, 752, 100.00, 66.00, right
782009, 18, 60, 752, 102.00, 66.00, right
782209, 18, 59, 752, 105.00, 66.00, right
782409, 18, 59, 752, 103.00, 66.00, right
782612, 19, 59, 752, 102.00, 66.00, right
782812, 19, 59, 752, 104.00, 66.00, right
783012, 19, 59, 751, 104.00, 66.00, right
783213, 19, 60, 752, 105.00, 66.00, right
783417, 19, 59, 752, 102.00, 66.00, right
783617, 19, 59, 753, 105.00, 66.00, right
783817, 19, 59, 752, 102.00, 66.00, right
784017, 19, 59, 752, 102.00, 66.00, right
784217, 19, 60, 752, 102.00, 66.00, right
784417, 19, 59, 752, 102.00, 66.00, right
784628, 18, 60, 752, 102.00, 66.00, right
784839, 19, 60, 752, 107.00, 66.00, right
785042, 19, 59, 752, 104.00, 66.00, right
785242, 19, 59, 752, 100.00, 66.00, right
785442, 19, 59, 753, 106.00, 66.00, right
785643, 19, 59, 752, 108.00, 66.00, right
785844, 18, 58, 752, 108.00, 66.00, right
786056, 19, 59, 751, 106.00, 66.00, right
786256, 19, 59, 752, 105.00, 66.00, right
786456, 19, 58, 751, 104.00, 66.00, right
786656, 19, 59, 752, 109.00, 66.00, right
786857, 19, 59, 752, 102.00, 66.00, right
787057, 19, 58, 752, 105.00, 66.00, right
787261, 18, 58, 751, 104.00, 66.00, right
787464, 19, 59, 751, 106.00, 66.00, right
787664, 19, 59, 752, 104.00, 66.00, right
787864, 19, 59, 752, 104.00, 66.00, right
788064, 19, 59, 752, 106.00, 66.00, right
788264, 19, 60, 752, 102.00, 66.00, right
788464, 19, 60, 752, 104.00, 66.00, right
788664, 18, 59, 752, 104.00, 66.00, right
788864, 18, 60, 752, 102.00, 66.00, right
789064, 19, 60, 752, 106.00, 66.00, right
789264, 18, 59, 751, 108.00, 66.00, right
789465, 19, 59, 751, 104.00, 66.00, right
789665, 19, 59, 751, 104.00, 66.00, right
789868, 20, 59, 753, 104.00, 66.00, right
790068, 19, 59, 752, 108.00, 66.00, right
790269, 19, 59, 752, 104.00, 66.00, right
790470, 18, 59, 752, 106.00, 66.00, right
790671, 18, 59, 752, 106.00, 66.00, right
790886, 18, 58, 752, 102.00, 66.00, right
791086, 18, 59, 751, 108.00, 66.00, right
791286, 18, 59, 752, 104.00, 66.00, right
791486, 19, 58, 752, 104.00, 66.00, right
791686, 18, 59, 752, 104.00, 66.00, right
791886, 18, 59, 752, 104.00, 66.00, right
792086, 18, 58, 752, 106.00, 66.00, right
792289, 18, 59, 752, 104.00, 66.00, right
792489, 18, 60, 752, 109.00, 66.00, right
792690, 18, 60, 753, 104.00, 66.00, right
792890, 18, 60, 752, 104.00, 66.00, right
793102, 18, 59, 752, 102.00, 66.00, right
793302, 18, 60, 752, 102.00, 66.00, right
793502, 18, 59, 752, 104.00, 66.00, right
793702, 18, 59, 752, 104.00, 66.00, right
793902, 19, 59, 751, 104.00, 66.00, right
794114, 18, 59, 752, 104.00, 66.00, right
794314, 18, 59, 752, 102.00, 66.00, right
794514, 18, 59, 751, 102.00, 66.00, right
794721, 18, 58, 752, 109.00, 66.00, right
794947, 17, 59, 752, 104.00, 66.00, right
795147, 18, 59, 752, 102.00, 66.00, right
795347, 18, 59, 752, 102.00, 66.00, right
795558, 18, 58, 752, 102.00, 66.00, right
795758, 18, 59, 752, 104.00, 66.00, right
795958, 18, 59, 751, 104.00, 66.00, right
796158, 18, 58, 752, 102.00, 66.00, right
796358, 18, 59, 751, 106.00, 66.00, right
796558, 18, 59, 752, 110.00, 66.00, right
796759, 18, 59, 751, 110.00, 66.00, right
796970, 17, 59, 752, 102.00, 66.00, right
797168, 17, 60, 752, 106.00, 66.00, right
797368, 18, 60, 752, 102.00, 66.00, right
797568, 18, 59, 752, 104.00, 66.00, right
797768, 18, 59, 752, 100.00, 66.00, right
797968, 18, 60, 753, 102.00, 66.00, right
798168, 17, 59, 752, 102.00, 66.00, right
798368, 18, 59, 752, 102.00, 66.00, right
798568, 18, 59, 753, 108.00, 66.00, right
798771, 17, 59, 751, 108.00, 66.00, right
798982, 17, 58, 751, 102.00, 66.00, right
799182, 17, 58, 751, 102.00, 66.00, right
799392, 18, 59, 751, 104.00, 66.00, right
799592, 17, 59, 752, 108.00, 66.00, right
799792, 17, 59, 751, 104.00, 66.00, right
799992, 18, 59, 752, 102.00, 66.00, right
800192, 17, 59, 752, 108.00, 66.00, right
800393, 17, 59, 751, 102.00, 66.00, right
800593, 17, 59, 752, 102.00, 66.00, right
800793, 17, 59, 751, 102.00, 66.00, right
800993, 17, 59, 752, 104.00, 66.00, right
801193, 17, 59, 753, 102.00, 66.00, right
